Tidspunkt,Trafikkmengde,Globalstraling,Solskinstid,Lufttemperatur,Vindretning,Vindstyrke,Vindkast
2023-01-03 03:00,0.0,0.43333333333333335,0.0,-1.25,153.66666666666666,0.7666666666666666,1.6500000000000001
2023-01-03 04:00,0.0,0.13333333333333333,0.0,-1.0833333333333333,199.5,0.45,1.0999999999999999
2023-01-03 05:00,2.0,0.16666666666666666,0.0,-0.3333333333333333,135.16666666666666,0.8666666666666667,1.75
2023-01-03 06:00,18.0,0.18333333333333335,0.0,0.9,94.33333333333333,1.3166666666666667,2.15
2023-01-03 07:00,94.0,0.033333333333333326,0.0,1.4166666666666667,177.0,1.7,2.8000000000000003
2023-01-03 08:00,124.0,1.3499999999999999,0.0,2.3333333333333335,143.66666666666666,3.5,5.05
2023-01-03 09:00,38.0,24.916666666666668,0.0,2.8166666666666664,145.16666666666666,4.533333333333333,6.3500000000000005
2023-01-03 10:00,9.0,50.083333333333336,17.3,3.0,144.33333333333334,4.233333333333333,6.1000000000000005
2023-01-03 11:00,16.0,49.300000000000004,8.3,3.3666666666666667,150.0,4.316666666666666,6.5
2023-01-03 12:00,13.0,45.050000000000004,0.0,3.6999999999999997,163.33333333333334,3.9,5.55
2023-01-03 13:00,23.0,29.183333333333334,0.0,3.783333333333333,180.16666666666666,3.0,4.8999999999999995
2023-01-03 14:00,26.0,8.683333333333334,0.0,4.083333333333333,162.0,3.6,6.1499999999999995
2023-01-03 15:00,91.0,1.25,0.0,4.433333333333333,150.33333333333334,4.016666666666667,7.099999999999999
2023-01-03 16:00,134.0,0.03333333333333333,0.0,4.516666666666667,142.0,6.25,10.733333333333334
2023-01-03 17:00,69.0,0.0,0.0,4.333333333333333,135.5,7.233333333333333,10.866666666666667
2023-01-03 18:00,17.0,0.3,0.0,4.416666666666667,141.66666666666666,6.0,9.866666666666667
2023-01-03 19:00,13.0,0.8166666666666668,0.0,4.916666666666667,136.66666666666666,5.8999999999999995,9.716666666666667
2023-01-03 20:00,13.0,1.2166666666666668,0.0,5.25,141.66666666666666,5.1,8.299999999999999
2023-01-03 21:00,8.0,1.2833333333333334,0.0,5.8500000000000005,130.5,6.183333333333334,10.416666666666666
2023-01-03 22:00,10.0,0.16666666666666666,0.0,5.0,129.5,6.3500000000000005,10.65
2023-01-03 23:00,3.0,0.4666666666666666,0.0,5.633333333333333,129.83333333333334,7.083333333333333,12.066666666666668
2023-01-04 00:00,0.0,0.65,0.0,6.6499999999999995,132.16666666666666,6.166666666666667,10.433333333333334
2023-01-04 01:00,0.0,0.3666666666666667,0.0,7.166666666666667,133.16666666666666,5.816666666666666,9.383333333333333
2023-01-04 02:00,0.0,0.11666666666666665,0.0,7.283333333333334,126.66666666666667,6.8500000000000005,11.316666666666665
2023-01-04 03:00,0.0,0.0,0.0,7.1000000000000005,125.33333333333333,6.6499999999999995,11.366666666666667
2023-01-04 04:00,1.0,0.0,0.0,6.516666666666667,119.5,6.316666666666666,12.016666666666666
2023-01-04 05:00,2.0,0.0,0.0,6.933333333333334,108.0,5.966666666666666,10.383333333333333
2023-01-04 06:00,18.0,0.0,0.0,6.7,107.16666666666667,4.433333333333334,8.866666666666667
2023-01-04 07:00,98.0,0.0,0.0,5.966666666666666,102.33333333333333,5.766666666666667,10.75
2023-01-04 08:00,133.0,0.48333333333333334,0.0,4.666666666666667,99.66666666666667,8.25,13.216666666666667
